Timestamp,PID,Level,Message
2025-10-04 20:59:49.320,7031,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 20:59:49.320,7031,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:00:08.376,7048,LOG,connection received: host=[local]
2025-10-04 21:00:08.377,7048,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:00:08.377,7048,LOG,provided user name (postgres) and authenticated user name (root) do not match
2025-10-04 21:00:08.377,7048,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:00:08.377,7048,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:01:04.963,7068,LOG,connection received: host=[local]
2025-10-04 21:01:04.967,7068,LOG,"connection authenticated: identity=""hodaoty"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:01:04.967,7068,LOG,provided user name (postgres) and authenticated user name (hodaoty) do not match
2025-10-04 21:01:04.967,7068,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:01:04.967,7068,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:02:18.845,7002,LOG,received fast shutdown request
2025-10-04 21:02:18.850,7002,LOG,aborting any active transactions
2025-10-04 21:02:18.878,7002,LOG,"background worker ""logical replication launcher"" (PID 7012) exited with exit code 1"
2025-10-04 21:02:18.878,7007,LOG,shutting down
2025-10-04 21:02:18.883,7007,LOG,checkpoint starting: shutdown immediate
2025-10-04 21:02:18.903,7007,LOG,"checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.003 s, total=0.024 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1C45CC8, redo lsn=0/1C45CC8"
2025-10-04 21:02:18.933,7002,LOG,database system is shut down
2025-10-04 21:02:19.151,7104,LOG,"starting PostgreSQL 18.0 (Ubuntu 18.0-1.pgdg22.04+3) on x86_64-pc-linux-gnu, compiled by gcc (Ubuntu 11.4.0-1ubuntu1~22.04.2) 11.4.0, 64-bit"
2025-10-04 21:02:19.151,7104,LOG,"listening on IPv4 address ""0.0.0.0"", port 5432"
2025-10-04 21:02:19.151,7104,LOG,"listening on IPv6 address ""::"", port 5432"
2025-10-04 21:02:19.165,7104,LOG,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432"""
2025-10-04 21:02:19.202,7111,LOG,database system was shut down at 2025-10-04 21:02:18 +07
2025-10-04 21:02:19.223,7104,LOG,database system is ready to accept connections
2025-10-04 21:02:19.825,7115,LOG,connection received: host=[local]
2025-10-04 21:02:20.362,7118,LOG,connection received: host=[local]
2025-10-04 21:02:20.364,7118,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:02:20.364,7118,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:02:20.382,7118,LOG,disconnection: session time: 0:00:00.020 user=postgres database=template1 host=[local]
2025-10-04 21:02:20.914,7121,LOG,connection received: host=[local]
2025-10-04 21:02:20.916,7121,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:02:20.916,7121,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:02:20.918,7121,LOG,disconnection: session time: 0:00:00.003 user=postgres database=template1 host=[local]
2025-10-04 21:02:21.440,7124,LOG,connection received: host=[local]
2025-10-04 21:02:21.441,7124,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:02:21.441,7124,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:02:21.444,7124,LOG,disconnection: session time: 0:00:00.004 user=postgres database=template1 host=[local]
2025-10-04 21:02:25.728,7129,LOG,connection received: host=[local]
2025-10-04 21:02:25.728,7129,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:02:25.728,7129,LOG,provided user name (postgres) and authenticated user name (root) do not match
2025-10-04 21:02:25.728,7129,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:02:25.728,7129,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:02:31.106,7131,LOG,connection received: host=[local]
2025-10-04 21:02:31.111,7131,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:02:31.111,7131,LOG,provided user name (postgres) and authenticated user name (root) do not match
2025-10-04 21:02:31.111,7131,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:02:31.111,7131,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:02:52.679,7211,LOG,connection received: host=127.0.0.1 port=49608
2025-10-04 21:02:52.731,7211,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:02:52.731,7211,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:02:52.734,7212,LOG,connection received: host=127.0.0.1 port=49618
2025-10-04 21:02:52.760,7212,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:02:52.760,7212,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:03:01.384,7216,LOG,connection received: host=127.0.0.1 port=36868
2025-10-04 21:03:01.410,7216,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:03:01.410,7216,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:03:01.418,7217,LOG,connection received: host=127.0.0.1 port=36884
2025-10-04 21:03:01.423,7217,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:03:01.423,7217,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:03:08.850,7221,LOG,connection received: host=127.0.0.1 port=53376
2025-10-04 21:03:08.885,7221,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:03:08.885,7221,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:03:08.895,7222,LOG,connection received: host=127.0.0.1 port=53382
2025-10-04 21:03:08.900,7222,FATAL,"password authentication failed for user ""postgres"""
2025-10-04 21:03:08.900,7222,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 125: ""host    all             all             127.0.0.1/32            scram-sha-256"""
2025-10-04 21:03:20.539,7257,LOG,connection received: host=127.0.0.1 port=60162
2025-10-04 21:03:20.551,7257,LOG,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/18/main/pg_hba.conf:125)"
2025-10-04 21:03:20.551,7257,LOG,"connection authorized: user=postgres database=postgres application_name=pgAdmin 4 - DB:postgres SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)"
2025-10-04 21:03:25.064,7270,LOG,connection received: host=127.0.0.1 port=36586
2025-10-04 21:03:25.069,7271,LOG,connection received: host=127.0.0.1 port=36600
2025-10-04 21:03:25.087,7271,LOG,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/18/main/pg_hba.conf:125)"
2025-10-04 21:03:25.087,7271,LOG,"connection authorized: user=postgres database=testdb application_name=pgAdmin 4 - DB:testdb SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)"
2025-10-04 21:03:25.114,7270,LOG,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/18/main/pg_hba.conf:125)"
2025-10-04 21:03:25.114,7270,LOG,"connection authorized: user=postgres database=testdb application_name=pgAdmin 4 - DB:testdb SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)"
2025-10-04 21:03:25.235,7271,LOG,disconnection: session time: 0:00:00.166 user=postgres database=testdb host=127.0.0.1 port=36600
2025-10-04 21:03:41.766,7320,LOG,connection received: host=[local]
2025-10-04 21:03:41.767,7320,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:123)"
2025-10-04 21:03:41.767,7320,LOG,provided user name (posgres) and authenticated user name (root) do not match
2025-10-04 21:03:41.767,7320,FATAL,"Peer authentication failed for user ""posgres"""
2025-10-04 21:03:41.767,7320,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 123: ""local   all             all                                     peer"""
2025-10-04 21:03:49.373,7323,LOG,connection received: host=[local]
2025-10-04 21:03:49.374,7323,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:03:49.374,7323,LOG,provided user name (postgres) and authenticated user name (root) do not match
2025-10-04 21:03:49.374,7323,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:03:49.374,7323,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:05:30.005,7356,LOG,connection received: host=[local]
2025-10-04 21:05:30.007,7356,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:05:30.007,7356,LOG,provided user name (postgres) and authenticated user name (root) do not match
2025-10-04 21:05:30.007,7356,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:05:30.007,7356,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:05:58.795,7391,LOG,connection received: host=[local]
2025-10-04 21:05:58.796,7391,LOG,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/18/main/pg_hba.conf:123)"
2025-10-04 21:05:58.798,7391,LOG,connection authorized: user=root database=root application_name=psql
2025-10-04 21:05:58.798,7391,FATAL,"role ""root"" does not exist"
2025-10-04 21:06:10.469,7474,LOG,connection received: host=[local]
2025-10-04 21:06:10.472,7474,LOG,"connection authenticated: identity=""hodaoty"" method=peer (/etc/postgresql/18/main/pg_hba.conf:123)"
2025-10-04 21:06:10.472,7474,LOG,connection authorized: user=hodaoty database=hodaoty application_name=psql
2025-10-04 21:06:10.472,7474,FATAL,"role ""hodaoty"" does not exist"
2025-10-04 21:06:32.275,7482,LOG,connection received: host=[local]
2025-10-04 21:06:32.276,7482,LOG,"connection authenticated: identity=""hodaoty"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:06:32.276,7482,LOG,provided user name (postgres) and authenticated user name (hodaoty) do not match
2025-10-04 21:06:32.276,7482,FATAL,"Peer authentication failed for user ""postgres"""
2025-10-04 21:06:32.276,7482,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 118: ""local   all             postgres                                peer"""
2025-10-04 21:07:12.678,7505,LOG,connection received: host=[local]
2025-10-04 21:07:12.680,7505,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:07:12.680,7505,LOG,connection authorized: user=postgres database=hodaoty application_name=psql
2025-10-04 21:07:12.680,7505,FATAL,"database ""hodaoty"" does not exist"
2025-10-04 21:07:19.301,7109,LOG,checkpoint starting: time
2025-10-04 21:07:19.390,7109,LOG,"checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.034 s, sync=0.018 s, total=0.089 s; sync files=2, longest=0.013 s, average=0.009 s; distance=0 kB, estimate=0 kB; lsn=0/1C45DD0, redo lsn=0/1C45D78"
2025-10-04 21:07:22.548,7510,LOG,connection received: host=[local]
2025-10-04 21:07:22.548,7510,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:07:22.548,7510,LOG,connection authorized: user=postgres database=postgres application_name=psql
2025-10-04 21:07:34.031,7510,ERROR,"unrecognized configuration parameter ""database"""
2025-10-04 21:07:56.263,7510,LOG,disconnection: session time: 0:00:33.715 user=postgres database=postgres host=[local]
2025-10-04 21:08:05.883,7551,LOG,connection received: host=[local]
2025-10-04 21:08:05.884,7551,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:123)"
2025-10-04 21:08:05.884,7551,LOG,provided user name (root) and authenticated user name (postgres) do not match
2025-10-04 21:08:05.884,7551,FATAL,"Peer authentication failed for user ""root"""
2025-10-04 21:08:05.884,7551,DETAIL,"Connection matched file ""/etc/postgresql/18/main/pg_hba.conf"" line 123: ""local   all             all                                     peer"""
2025-10-04 21:08:18.793,7557,LOG,connection received: host=[local]
2025-10-04 21:08:18.793,7557,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:08:18.793,7557,LOG,connection authorized: user=postgres database=postgres application_name=psql
2025-10-04 21:08:25.718,7557,ERROR,"syntax error at or near ""ls"" at character 1"
2025-10-04 21:08:31.191,7557,ERROR,"unrecognized configuration parameter ""database"""
2025-10-04 21:09:28.422,7557,LOG,disconnection: session time: 0:01:09.629 user=postgres database=postgres host=[local]
2025-10-04 21:09:57.695,7607,LOG,connection received: host=[local]
2025-10-04 21:09:57.695,7607,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:09:57.695,7607,LOG,connection authorized: user=postgres database=postgres application_name=psql
2025-10-04 21:10:18.208,7607,ERROR,"syntax error at or near ""use"" at character 1"
2025-10-04 21:10:38.904,7607,LOG,disconnection: session time: 0:00:41.209 user=postgres database=postgres host=[local]
2025-10-04 21:10:44.191,7631,LOG,connection received: host=[local]
2025-10-04 21:10:44.192,7631,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:10:44.192,7631,LOG,connection authorized: user=postgres database=testdb application_name=psql
2025-10-04 21:12:57.384,7631,LOG,disconnection: session time: 0:02:13.192 user=postgres database=testdb host=[local]
2025-10-04 21:21:33.420,7104,LOG,received fast shutdown request
2025-10-04 21:21:33.428,7104,LOG,aborting any active transactions
2025-10-04 21:21:33.465,7270,FATAL,terminating connection due to administrator command
2025-10-04 21:21:33.467,7270,LOG,disconnection: session time: 0:18:08.403 user=postgres database=testdb host=127.0.0.1 port=36586
2025-10-04 21:21:33.488,7257,FATAL,terminating connection due to administrator command
2025-10-04 21:21:33.491,7257,LOG,disconnection: session time: 0:18:12.952 user=postgres database=postgres host=127.0.0.1 port=60162
2025-10-04 21:21:33.534,7104,LOG,"background worker ""logical replication launcher"" (PID 7114) exited with exit code 1"
2025-10-04 21:21:33.551,7109,LOG,shutting down
2025-10-04 21:21:33.561,7109,LOG,checkpoint starting: shutdown immediate
2025-10-04 21:21:33.599,7109,LOG,"checkpoint complete: wrote 0 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.001 s, total=0.049 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=0 kB; lsn=0/1C45E80, redo lsn=0/1C45E80"
2025-10-04 21:21:33.647,7104,LOG,database system is shut down
2025-10-04 21:21:34.244,7927,LOG,"starting PostgreSQL 18.0 (Ubuntu 18.0-1.pgdg22.04+3) on x86_64-pc-linux-gnu, compiled by gcc (Ubuntu 11.4.0-1ubuntu1~22.04.2) 11.4.0, 64-bit"
2025-10-04 21:21:34.248,7927,LOG,"listening on IPv4 address ""0.0.0.0"", port 5432"
2025-10-04 21:21:34.248,7927,LOG,"listening on IPv6 address ""::"", port 5432"
2025-10-04 21:21:34.255,7927,LOG,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432"""
2025-10-04 21:21:34.329,7934,LOG,database system was shut down at 2025-10-04 21:21:33 +07
2025-10-04 21:21:34.380,7927,LOG,database system is ready to accept connections
2025-10-04 21:21:34.903,7939,LOG,connection received: host=[local]
2025-10-04 21:21:35.455,7942,LOG,connection received: host=[local]
2025-10-04 21:21:35.462,7942,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:21:35.462,7942,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:21:35.556,7942,LOG,disconnection: session time: 0:00:00.101 user=postgres database=template1 host=[local]
2025-10-04 21:21:36.081,7945,LOG,connection received: host=[local]
2025-10-04 21:21:36.085,7945,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:21:36.085,7945,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:21:36.093,7945,LOG,disconnection: session time: 0:00:00.013 user=postgres database=template1 host=[local]
2025-10-04 21:21:36.618,7948,LOG,connection received: host=[local]
2025-10-04 21:21:36.619,7948,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:21:36.619,7948,LOG,connection authorized: user=postgres database=template1 application_name=psql
2025-10-04 21:21:36.623,7948,LOG,disconnection: session time: 0:00:00.004 user=postgres database=template1 host=[local]
2025-10-04 21:21:50.974,7956,LOG,connection received: host=[local]
2025-10-04 21:21:50.975,7956,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:21:50.975,7956,LOG,connection authorized: user=postgres database=postgres application_name=psql
2025-10-04 21:22:12.695,7956,LOG,"AUDIT: SESSION,1,1,DDL,CREATE EXTENSION,,,CREATE EXTENSION pgaudit,<none>"
2025-10-04 21:22:31.607,7956,LOG,"AUDIT: SESSION,2,1,DDL,CREATE DATABASE,,,CREATE DATABASE auditdb,<none>"
2025-10-04 21:23:04.427,7956,LOG,"AUDIT: SESSION,3,1,ROLE,CREATE ROLE,,,CREATE USER audituser WITH PASSWORD <REDACTED>,<none>"
2025-10-04 21:23:28.809,7956,LOG,"AUDIT: SESSION,4,1,ROLE,GRANT,,,GRANT ALL PRIVILEGES ON DATABASE auditdb to audituser,<none>"
2025-10-04 21:23:35.935,7979,LOG,connection received: host=[local]
2025-10-04 21:23:35.936,7979,LOG,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/18/main/pg_hba.conf:118)"
2025-10-04 21:23:35.936,7979,LOG,connection authorized: user=postgres database=auditdb application_name=psql
2025-10-04 21:23:35.945,7956,LOG,disconnection: session time: 0:01:44.971 user=postgres database=postgres host=[local]
2025-10-04 21:25:02.459,7979,ERROR,"type ""numberic"" does not exist at character 64"
2025-10-04 21:25:11.646,7979,LOG,"AUDIT: SESSION,1,1,DDL,CREATE TABLE,,,""CREATE TABLE employee(id SERIAL PRIMARY KEY, name TEXT, salary NUMERIC)"",<none>"
2025-10-04 21:25:27.098,7979,LOG,"AUDIT: SESSION,2,1,ROLE,GRANT,,,GRANT ALL ON employee TO audituser,<none>"
2025-10-04 21:26:05.701,7979,LOG,"AUDIT: SESSION,3,1,ROLE,GRANT,,,""GRANT USAGE, SELECT, UPDATE ON SEQUENCE employee_id_seq TO audituser"",<none>"
2025-10-04 21:26:13.935,7979,LOG,disconnection: session time: 0:02:38.000 user=postgres database=auditdb host=[local]
2025-10-04 21:26:34.416,7932,LOG,checkpoint starting: time
2025-10-04 21:27:20.168,8047,LOG,connection received: host=127.0.0.1 port=43702
2025-10-04 21:27:20.192,8047,LOG,"connection authenticated: identity=""audituser"" method=scram-sha-256 (/etc/postgresql/18/main/pg_hba.conf:125)"
2025-10-04 21:27:20.192,8047,LOG,"connection authorized: user=audituser database=auditdb application_name=psql SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)"
2025-10-04 21:27:33.616,8047,LOG,"AUDIT: SESSION,1,1,READ,SELECT,TABLE,public.employee,select * from employee,<none>"
2025-10-04 21:28:13.599,8047,LOG,"AUDIT: SESSION,2,1,WRITE,INSERT,TABLE,public.employee,""insert into employee(name, salary) values('Naruto',123456)"",<none>"
2025-10-04 21:28:14.479,7932,LOG,"checkpoint complete: wrote 988 buffers (6.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=99.702 s, sync=0.328 s, total=100.063 s; sync files=332, longest=0.008 s, average=0.001 s; distance=4428 kB, estimate=4428 kB; lsn=0/20A1C88, redo lsn=0/2099108"
2025-10-04 21:28:16.484,8047,LOG,"AUDIT: SESSION,3,1,READ,SELECT,TABLE,public.employee,select * from employee,<none>"
2025-10-04 21:28:24.231,8047,LOG,disconnection: session time: 0:01:04.063 user=audituser database=auditdb host=127.0.0.1 port=43702
2025-10-04 21:33:41.969,8256,LOG,connection received: host=127.0.0.1 port=34764
2025-10-04 21:33:42.041,8256,LOG,"connection authenticated: identity=""postgres"" method=scram-sha-256 (/etc/postgresql/18/main/pg_hba.conf:125)"
2025-10-04 21:33:42.041,8256,LOG,"connection authorized: user=postgres database=postgres application_name=pgAdmin 4 - DB:postgres SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)"
2025-10-04 21:33:42.066,8256,LOG,"AUDIT: SESSION,1,1,MISC,SET,,,SET DateStyle=ISO,<none>"
2025-10-04 21:33:42.066,8256,LOG,"AUDIT: SESSION,2,1,MISC,SET,,,SET client_min_messages=notice,<none>"
2025-10-04 21:33:42.101,8256,LOG,"AUDIT: SESSION,3,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<none>"
2025-10-04 21:33:42.103,8256,LOG,"AUDIT: SESSION,4,1,MISC,SET,,,SET client_encoding='utf-8',<none>"
2025-10-04 21:33:42.108,8256,LOG,"AUDIT: SESSION,5,1,READ,SELECT,,,SELECT version(),<none>"
2025-10-04 21:33:42.134,8256,LOG,"AUDIT: SESSION,6,1,READ,SELECT,TABLE,pg_catalog.pg_database,""SELECT"
2025-10-04 21:33:42.148,8256,LOG,"AUDIT: SESSION,7,1,READ,SELECT,VIEW,pg_catalog.pg_stat_gssapi,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,VIEW,pg_catalog.pg_roles,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_authid,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_db_role_setting,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,VIEW,pg_catalog.pg_roles,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_authid,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_db_role_setting,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_auth_members,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,VIEW,pg_catalog.pg_roles,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_authid,""SELECT"
2025-10-04 21:33:42.180,8256,LOG,"AUDIT: SESSION,8,1,READ,SELECT,TABLE,pg_catalog.pg_db_role_setting,""SELECT"
2025-10-04 21:33:42.193,8256,LOG,"AUDIT: SESSION,9,1,READ,SELECT,TABLE,pg_catalog.pg_database,""SELECT"
2025-10-04 21:33:42.193,8256,LOG,"AUDIT: SESSION,9,1,READ,SELECT,TABLE,pg_catalog.pg_tablespace,""SELECT"
2025-10-04 21:33:42.193,8256,LOG,"AUDIT: SESSION,9,1,READ,SELECT,TABLE,pg_catalog.pg_shdescription,""SELECT"
2025-10-04 21:33:45.386,8256,LOG,"AUDIT: SESSION,10,1,READ,SELECT,TABLE,pg_catalog.pg_database,""SELECT"
2025-10-04 21:33:45.387,8256,LOG,"AUDIT: SESSION,11,1,READ,SELECT,TABLE,pg_catalog.pg_database,""SELECT"
2025-10-04 21:33:45.389,8261,LOG,connection received: host=127.0.0.1 port=50744
